X,Y,OBJECTID,REPT_NO,LABEL,YEARDRILLED,GRIDNAME,GRIDLINE,GRIDSTATION,LOCATIONMAP,COMMENTS,AZIMUTHTRUE,DIP,LENGTH_M,OVERBURDEN_M,SURFACEROCK,CORESIZE,LOGSREPORTED,LOCATIONDETAIL
-66.5879405407848,47.4738393220863,10939,471351,CP-47,1976, ,76S,39+50W,Yes, ,90,45,109.1184,7.0104,Metasediments,AQ,Yes, 
-66.1232640604652,47.30936348949,10940,471355,61,1974, ,25+75S,36+40W,Yes, ,,45,154.5336,3.6576,Foliated Crystal Tuff,AQ,Yes, 
-66.1285908514682,47.3078965739021,10941,471355,62,1974, ,19+00S,52+75W,Yes, ,,47,182.5752,11.5824,Argillaceous Tuff,AQ,Yes, 
-66.1289749921575,47.3078078592063,10942,471355,63,1974, ,18+60S,55+00W,Yes, ,336,47,181.5084,20.1168,Banded Acid Tuff,AQ,Yes, 
-66.1396115801237,47.3052959702774,10943,471355,64,1974, ,7+50S,76+00W,Yes, ,316,47,161.8488,6.7056,Cyclic Acid Tuff,AQ,Yes, 
-66.1153629549926,47.3119729745056,10944,471355,65,1974, ,31+50S,16+00W,Yes, ,316,45,156.3624,7.9248,Fine Grained Tuff,AQ,Yes, 
-66.1101725355745,47.314582113969,10945,471355,66,1974, ,37+00S,0+00,Yes, ,342,46,125.8824,3.048,Fine Grained Foliated Tuff,AQ,Yes, 
-66.1147586007653,47.3114132631866,10946,471355,67,1974, ,34+40S,16+00,Yes, ,316,45,220.98,3.048,Foliated Crystal Tuff,AQ,Yes, 
-66.1162919853318,47.311526314438,10947,471355,68,1974, ,23+75S,18+00W,Yes, ,316,45,212.7504,1.8288,Foliated Acid Tuff,AQ,Yes, 
-66.1169959739399,47.3111058851778,10948,471355,69,1974, ,33+75S,20+00W,Yes, ,,45,199.644,2.4384,Foliated Tuff,AQ,Yes, 
-66.1158211257215,47.3126311416416,10949,471355,70,1974, ,24+00S,14+00W,Yes, ,316,45,230.124,3.048,Foliated Tuff,AQ,Yes, 
-66.1134501864432,47.3112829554093,10950,471355,71,1974, ,26+50S,16+00W,Yes, ,316,45,315.7728,4.2672,Foliated Crystal Tuff,AQ,Yes, 
-66.1145618786456,47.3130137295185,10951,471355,72,1974, ,33+50S,12+00W,Yes, ,316,45,224.028,6.7056,Banded Acid Tuff,AQ,Yes, 
-66.1391332037845,47.3056362880443,10952,471355,73,1974, ,9+75S,74+00W,Yes, ,316,45,194.4624,4.2672,Lapilli Tuff,AQ,Yes, 
-66.1402223111398,47.3049380731985,10953,471355,74,1974, ,9+50S,78+00W,Yes, ,316,45,198.12,4.8768,Cyclic Acid Tuff,AQ,Yes, 
-66.138874381644,47.3047989350245,10954,471355,75,1974, ,12+00S,76+00W,Yes, ,316,47,240.1824,4.8768,Cyclic Acid Tuff,AQ,Yes, 
-66.4334560736067,47.5252191764972,10955,471812,CP-11,1974, ,,,Yes,no core from 0-108ft (0-54.86m),190,87,99.3648,,"Vuggy oxide, Limonite at 122ft (37.19m)",HQ,Yes,"corrected data provided by S. McCutcheon, May 2015"
-66.4302573593535,47.5267852872678,10956,471812,CP-36,1974, , , ,Yes,no core from 0-36ft (10.97m),,90,160.6296,,Chlorite Schist at 36ft,HQ,Yes,"corrected data provided by S. McCutcheon, May 2015"
-66.4326662991786,47.5250665338508,10957,471813,CP-18,1974, ,,,Yes, ,,-90,117.348,12.192,Limonitic Gossan,HQ,Yes,"corrected data provided by S. McCutcheon, May 2015"
-66.4328781005509,47.5245403038429,10958,471813,CP-17,1974, , , ,Yes,hole lost at 137' (41.76m),,,41.7576,,Gossan-Limonite and Quartz ,HQ,Yes,"corrected data provided by S. McCutcheon, May 2015"
-65.9979317161738,47.2582791443396,10959,471397,71-1,1971, ,8S,9+20W,Yes, ,240,50,154.5336,,Rhyolite and dacite-porphyry type rocks,17,Yes, 
-66.1150303935724,47.3763849783134,10960,471387,G-1,1966, ,16+00S,92+00W,Yes, ,197,45,131.6736,6.7056,Red Hematitic Slate,AXT,Yes, 
-66.1143830086174,47.37801089427,10961,471387,G-2,1966, ,10+00S,92+00W,Yes,Hole abandoned,17,45,15.24,1.8288,Chlorite-sericite Schist,AXT,Yes, 
-65.8078741939234,47.4293998526258,10962,475483,FE01-01,2001,,,,1,,90,-55,401.42,6.1,Quartz feldspar porphyry,15,1,GPS coordinates in log
-65.8639016945277,47.2902184713902,10963,476165,CNE-04-01,2004,,,,1,,130,-45,221.5,6,Rhyolite,17,1,
-65.8735470884889,47.2788087985908,10964,476165,CNE-04-02,2004,,,,1,,90,-45,239.5,6,Siltstone,17,1,
-65.8750126542186,47.2968154154139,10965,476165,CNE-04-03,2004,,,,1,,130,-45,272.5,3,Feldspar-quartz eye lapilli tuff,17,1,
-65.8912873581756,47.2663302131604,10966,476165,CNE-04-04,2004,,,,1,,127,-45,210,3.5,Feldspar lapilli tuff,17,1,
-65.897188546431,47.2717426402046,10967,476165,CNE-04-05,2004,,,,1,,130,-45,188.5,3.5,Quartz eye feldspar porphyry,17,1,
-65.9783623423595,47.8430459998416,10968,470457,DDH23,,,,,1,drill hole on location map but no log reported,,,,,,,2,
-65.977601925917,47.8442836832963,10969,470457,DDH6,,,,,1,drill hole on location map but no log reported,,,,,,,2,
-65.9774042215157,47.8440129878649,10970,470457,DDH8,,,,,1,drill hole on location map but no log reported,,,,,,,2,
-66.0829063335532,47.1426494702158,10971,470695,CL-59-2,,,,,,"location on map in report; no log reported",,,,,,,,
-66.0817995245634,47.142564496301,10972,470695,CL-60-2,,,,,,"location on map in report; no log reported",,,,,,,,
-66.0840754361191,47.1432024255402,10973,470695,CL-59-1,,,,,,"location on map in report; no log reported",,,,,,,,
-66.0845840429418,47.1456240553302,10974,470695,CL-60-1,,,,,,"location on map in report; no log reported",,,,,,,,
-66.0829950516622,47.1431085630747,10975,470695,CL-60-3,,,,,,"location on map in report; no log reported",,,,,,,,
-66.2158866561878,47.1143586435939,10976,470747,S-421,1967,,,,,,,-90,62.484,2.5908,quartz chlorite schist,17,1,
-66.2305368188298,47.1175513036279,10977,470747,S-412,1967,,,,,,,-90,32.9184,2.5908,quartz chlorite sericite schist,17,1,
-66.3287207905202,47.2098522408361,10978,470755,55-4,1955,,,,1,partial drilling data in report,210,45,83.82,,,17,2,
-66.3149753453948,47.2032464283476,10979,470755,55-3,1955,,,,1,partial drilling data in report,210,45,76.2,,,17,2,
-66.3497939122726,47.1940049095559,10980,470755,Algoma58-4,1958,,,,1,,,45,125.8824,12.192,graphitic schist pyrite,5,1,
-66.3421181139294,47.205832485624,10981,470755,Algoma58-3,1958,,,,1,,,45,92.0496,6.096,diorite,5,1,
-66.353054135876,47.2033912318156,10982,470755,Algoma58-1,1958,,,,1,,,45,106.9848,18.5928,graphitic schist pyrite,1,1,
-66.340303332288,47.2035631678465,10983,470755,Algoma58-2,1958,,,,1,,,45,96.9264,7.62,chloritic schist,5,1,
-66.3093159903559,47.2135098359891,10984,470755,55-5,1955,,,,1,partial drilling data in report,210,45,106.68,,,17,2,
-66.3237359748806,47.2163393212438,10985,470755,55-1,1955,,,,1,partial drilling data in report,210,45,91.44,,,17,2,
-66.3244297208358,47.2141365362948,10986,470755,55-2,1955,,,,1,partial drilling data in report,210,45,198.12,,,17,2,
-66.1050897737589,47.4105139546157,10987,472425,115A-2,1961,,,,1,"location map in 470937, log illegible",,,,,,,1,
-66.1051832940451,47.4104105642314,10988,472425,115A-1,1961,,,,1,"location map in 470937, log illegible",,,,,,,1,
-66.1353984960869,47.3819020030894,10989,UNFILED,C57-SU-4,,,,,1,"location on map in 470966; no log reported",,,,,,,2,
-66.0890481018457,47.3868824030309,10990,UNFILED,CL-3,1958,,,,1,location on map in 470968,,,,,,,2,
-66.1142695507326,47.3955055406308,10991,470968,PCE-1,1958,,,,1,,192,-40,110.3376,2.4384,Rhyolite,17,1,
-66.0915222862009,47.3889420146269,10992,UNFILED,CL-1,1958,,,,1,location on map in 470968,,,,,,,2,
-66.0904790644702,47.3885335498682,10993,UNFILED,CL-2,1958,,,,1,location on map in 470968,,,,,,,2,
-66.1122001396465,47.3922694570811,10994,470968,PCE-2,1958,,,,1,log missing from report,,,,,,17,2,
-65.6830825966481,47.4741426073701,10995,472905,CS-5,1982,,,,1,,,90,10.3632,4.2672,Quartz pebble conglomerate,17,1,
-65.6819586860791,47.4730372865736,10996,472905,CS-6,1982,,,,1,,,90,11.8872,3.048,Vein quartz ,17,1,
-65.6770602076679,47.439838339618,10997,471065,J-5,1954,,,,1,,67,45,121.3104,3.9624,Red sandstone,17,1,
-65.7973192836853,47.7127507348625,10998,473572,H-20,1988, ,58N,42E,Yes, ,69,45,233.4768,3.6576,Greywacke or Grit,17,Yes, 
-65.8116991097113,47.7137274564215,10999,473572,H-21,1988, ,50N,42E,Yes, ,109,45,221.2848,2.7432,"Greywacke, Siltstone and Argillite",17,Yes, 
-66.2005866959502,47.4917529108597,11000,473571,C-87-23,1987, ,3+00S,5+02E,Yes, ,220,60,236.5248,3.6576,Mafic Tuff,BQ,Yes, 
-66.2004849965262,47.4909611271151,11001,473571,C-87-24,1987, ,5+00S,3+03E,Yes, ,220,60,181.72176,4.8768,Siliceous Felsic Tuff,HQ,Yes, 
-66.2009140534367,47.4901797121702,11002,473571,C-87-25,1987, ,6+00S,0+00,Yes, ,220,45,148.65096,6.096,Felsic Tuff,HQ,Yes, 
-66.2056303902591,47.4939965120028,11003,473571,C-87-27,1987, ,12+00N,3+30E,Yes, ,220,45,165.5064,3.048,Mafic Intrusive,BQ,Yes, 
-66.200623125348,47.4899990679864,11004,473571,C-87-28,1987, ,7+00S,0+00,Yes, ,220,45,211.836,4.2672,Felsic Tuff,NQ,Yes, 
-66.2010148442044,47.4887768225146,11005,473571,C-87-29,1987, ,9+00S,4+00W,Yes, ,220,45,125.8824,6.096,Felsic Tuff,HQ,Yes, 
-66.4075612470106,47.2903054048052,11006,473415,R-33,1986, ,14+00N,15+90W,Yes, ,90,50,51.8,0.9,Hornfels,BQ,Yes, 
-66.4104685374475,47.2910362992611,11007,473415,R-34,1986, ,16+00N,17+00W,Yes, ,90,50,118.9,8.5,Granodiorite,BQ,Yes, 
-66.3807361854202,47.2964963807337,11008,473415,R-39,1987, ,6+00N,4+25E,Yes, ,90,50,59.7,10.4,Chlorite Schist,BQ,Yes, 
-65.928381352765,47.5566663505158,11009,473406,ES-1,1987, ,8+00E,2+50N,Yes, ,160,50,87.2,3.7,Quartz Feldspar Chlorite Schist (Greywacke),BQ,Yes, 
-65.9274057639005,47.5547277172438,11010,473406,ES-2,1987, ,4+00E,3+80S,Yes, ,340,50,103.9,4.3,Argillite,BQ,Yes, 
-65.9297120899582,47.5552428008516,11011,473406,ES-3,1987, ,1+80E,1+90N,Yes, ,160,50,144.2,4.3,Argillite,BQ,Yes, 
-65.9348916981305,47.5504651799367,11012,473406,ES-4,1987, ,20+00W,0+90N,Yes, ,160,50,100.9,2.4,Argillite,BQ,Yes, 
-65.9155810530582,47.5438482162815,11013,473406,ES-5,1987, ,2+00N,2+70W,Yes, ,70,58,73.8,2.4,Agglomerate,BQ,Yes, 
-65.9270661580751,47.5689372469864,11014,473406,ES-6,1987, ,498N,1300W,Yes, ,160,60,70.71,4.88,Graphitic Schist,BQ,Yes, 
-65.8569179821945,47.736571080701,11015,473547,FG-88-8,1988, ,21+25S,64+00W,Yes, ,187,45,137.16,3.048,Argillite,NQ,Yes, 
-65.8557497912495,47.7372481312723,11016,473547,FG-88-9,1988, ,16+50S,60+00W,Yes, ,7,45,213.36,3.048,Argillite,NQ,Yes, 
-65.844470505558,47.7404586736747,11017,473547,FG-88-10,1988, ,1+64S,36+00W,Yes, ,7,45,137.16,5.4864,Argillite,NQ,Yes, 
-65.8241288497144,47.696352178885,11018,473539,H-9,1987, ,1300N,16W,Yes, ,159,45,236.5248,5.4864,Greywacke and Argillite,BQ,Yes, 
-65.7593616237128,47.294441011127,11019,473264,235-1,1985, ,24+15E,3+00N,Yes, ,,90,36.576,8.5344,Sandstone,BQ,Yes, 
-65.8231772606519,47.6947186955956,11020,473539,H-10,1987, ,675N,16W,Yes, ,159,45,245.6688,6.096,Greywacke and Argillite,BQ,Yes, 
-65.7577737646553,47.2945297520903,11021,473264,235-2,1985, ,29+00E,0+00,Yes, ,,90,28.0416,6.7056,Sandstone,BQ,Yes, 
-65.8284374120369,47.6948752252216,11022,473539,H-11,1987, ,1200N,28W,Yes, ,159,45,230.4288,7.3152,"Greywacke, Siltstone and Argillite",BQ,Yes, 
-65.7510878174301,47.2961056852781,11023,473264,235-3,1985, ,45+24E,7.6+00N,Yes, ,,90,33.10128,7.9248,Sandstone,BQ,Yes, 
-65.8275235013496,47.6934128830747,11024,473539,H-12,1987, ,600N,28W,Yes, ,159,45,198.12,5.4864,"Greywacke, Siltstone and Argillite",BQ,Yes, 
-65.760949228589,47.294370237263,11025,473264,235-4,1985, ,21+15.5,12+00S,Yes, ,,90,27.432,7.62,Sandstone,BQ,Yes, 
-65.818634817411,47.695726386801,11026,473539,H-13,1988, ,600N,4W,Yes, ,159,45,202.9968,7.9248,Greywacke,BQ,Yes, 
-65.8062771419028,47.6973529266822,11027,473539,H-14,1988, ,100N,26E,Yes, ,109,45,131.064,3.6576,Greywacke,BQ,Yes, 
-66.2574381965932,47.4598115152099,11028,473248,124-4,1983, ,10+00S,22+80W,Yes, ,242,45,279.5016,19.5072,Carbonaceous Argillite,BQ,Yes, 
-66.4307225894137,47.5252195499899,11029,473239,NM 4,1985, ,8+17N,2+39S,Yes, ,,90,15.8496,0,Gossan,17,Yes, 
-66.4315329100553,47.5249861778433,11030,473239,NM 7,1985, ,2+00S,6+00E,Yes, ,,90,52.4256,0,Gossan,17,Yes, 
-66.1339462882267,47.3079946475509,11031,473385,ST-120,1986, ,10139.86N,10375.19E,Yes, ,156,41,143.86,3.04,Highly Foliated Crystal Tuff,NQ,Yes, 
-65.1467148337098,46.4142015831804,11032,470213,CB-75-32B,1975, , , ,Yes,Abandoned,,-90,24.384,, , ,Yes, 
-65.1778111338401,46.3876358474538,11033,470213,CBD-75-32,1975, , , ,Yes, ,,-90,24.384,,Clay and Sand, ,Yes, 
-65.186700647543,46.3845622351066,11034,470213,CBD-75-33,1975, , , ,Yes,Abandoned,,-90,4.8768,,Sand, ,Yes, 
-65.186700647543,46.3845622351066,11035,470213,CBD-75-33A,1975, , , ,Yes,Abandoned,,-90,3.6576,,Sand, ,Yes, 
-65.1820270711544,46.3934430251252,11036,470213,CBD-75-36,1975, , , ,Yes, ,,-90,27.1272,,Clay and Gravel, ,Yes, 
-65.1171087211818,46.3925137048107,11037,470213,CB-75-37,1975, , , ,Yes,Abandoned,,-90,3.6576,,Clay, ,Yes, 
-65.1171087211818,46.3925137048107,11038,470213,CB-75-37A,1975, , , ,Yes,Abandoned,,-90,2.4384,,Sand and Gravel, ,Yes, 
-65.1171087211818,46.3925137048107,11039,470213,CB-75-37B,1975, , , ,Yes, ,,-90,34.7472,,Clay and Gravel, ,Yes, 
-65.1119905795304,46.3861532663528,11040,470213,CB-75-38,1975, , , ,Yes, ,,-90,21.0312,,Brown and Grey Shale, ,Yes, 
-65.10798321096,46.395965955922,11041,470213,Cb-75-39,1975, , , ,Yes, ,,-90,21.9456,,Shale and Brown Clay, ,Yes, 
-65.1131022459817,46.402308576736,11042,470213,CB-75-40,1975, , , ,Yes, ,,-90,24.384,,Clay and Gravel, ,Yes, 
-65.1205100674415,46.4076888692814,11043,470213,CB-75-41A,1975, , , ,Yes,Abandoned,,-90,11.2776,,Clay, ,Yes, 
-65.1644451894235,46.3844121821203,11044,470213,CBD-75-42,1975, , , ,Yes,,,-90,20.1168,,Black Mud, ,Yes, 
-65.1601099936774,46.378270019799,11045,470213,CBD-75-43,1975, , , ,Yes, ,,-90,20.7264,,Clay and Sand, ,Yes, 
-65.1556969105587,46.3721627548456,11046,470213,CBD-75-44,1975, , , ,Yes, ,,-90,13.716,,Sand, ,Yes, 
-65.1141364788212,46.4184628919132,11047,470213,CB-75-45A,1975, , , ,Yes,Abandoned,,-90,11.5824,,Red Clay and Soft Red Shale, ,Yes, 
-65.1039486093316,46.4057691690782,11048,470213,CB-75-47,1975, , , ,Yes,Abandoned,,-90,15.8496,,Clay and Sand, ,Yes, 
-65.1039488389977,46.4057601742268,11049,470213,CB-75-47A,1975, , , ,Yes,Abandoned,,-90,10.9728,,Clay and Sand, ,Yes, 
-65.1464919828837,46.3764359068718,11050,470213,CBD-75-47,1975, , , ,Yes, ,,-90,18.288,,Sand and Shale, ,Yes, 
-65.0987406946052,46.3993710605503,11051,470213,CB-75-48,1975, , , ,Yes, ,,-90,21.9456,,Brown Shale and Clay, ,Yes, 
-65.151549376402,46.3827490833925,11052,470213,CBD-75-48,1975, , , ,Yes, ,,-90,22.5552,,Sand and Clay, ,Yes, 
-65.0893103624196,46.402953058125,11053,470213,CB-75-49,1975, , , ,Yes, ,,-90,35.052,,Clay and Sand, ,Yes, 
-65.0945063511184,46.4092794700476,11054,470213,CB-75-50,1975, , , ,Yes, ,,-90,32.6136,,Red Shale and Gravel, ,Yes, 
-65.0985632752909,46.4144129750555,11055,470213,CB-75-51A,1975, , , ,Yes,Abandoned,,-90,8.2296,,Clay, ,Yes, 
-65.0985632752909,46.4144129750555,11056,470213,CB-75-51B,1975, , , ,Yes,Abandoned,,-90,0.9144,,Clay, ,Yes, 
-65.1422165443286,46.3863275691822,11057,470213,CBD-75-55,1975, , , ,Yes, ,,-90,24.6888,,Clay and Sand, ,Yes, 
-65.0882331733634,46.4164632502369,11058,470213,CB-75-56A,1975, , , ,Yes, ,,-90,5.4864,,Clay, ,Yes, 
-65.1370722886088,46.3798779768544,11059,470213,CBD-75-56,1975, , , ,Yes, ,,-90,18.288,,Clay and Sand, ,Yes, 
-65.0801690716825,46.4063759174054,11060,470213,CB-75-58,1975, , , ,Yes, ,,-90,40.2336,,Brown Shale and Clay, ,Yes, 
-65.0762436430322,46.416260510399,11062,470213,CB-75-60,1975, , , ,Yes,Abandoned,,-90,18.8976,,Clay and Gravel, ,Yes, 
-65.0762436430322,46.416260510399,11063,470213,CB-75-60A,1975, , , ,Yes,Abandoned,,-90,13.716,,Clay and Sand, ,Yes, 
-65.0836490307778,46.421166286415,11064,470213,CB-75-61A,1975, , , ,Yes,Abandoned,,-90,11.2776,,Red Clay, ,Yes, 
-65.0670858336782,46.4197001259767,11065,470213,Cb-75-67,1975, , , ,Yes, ,,-90,14.3256,,Sand and Gravel, ,Yes, 
-65.1331212044347,46.3897191895786,11066,470213,CBD-75-69,1975, , , ,Yes, ,,-90,31.0896,,Brown shale and Sand, ,Yes, 
-65.0578187879295,46.4232905957513,11067,470213,CB-75-70,1975, , , ,Yes,abandoned,,-90,2.4384,,Brown shale, ,Yes, 
-66.1143830086174,47.37801089427,11068,471387,G-2 A,1966, ,10+00S,92+00W,Yes, ,17,60,93.8784,2.1336,Chlorite-Sericite Schist,AXT,Yes, 
-66.1096766951517,47.3733087333153,11069,471387,G-3,1966, ,23+50S,76+00W,Yes, ,17,45,92.6592,1.524,Augen Schist,AXT,Yes, 
-66.9712436304779,47.7086706306694,11070,471925,E-1,1971, ,0+50W,7+00S,Yes,,,45,96.6216,3.048,Feldspar Porphyry,AQ,Yes, 
-66.9705349321321,47.708394698919,11071,471925,E-2,1971, ,8+50S,0+50W,Yes,,,45,201.6252,2.4384,Argillaceous Limestone,AQ,Yes, 
-66.9698131202107,47.7096387908415,11072,471925,E-3,1971, ,8+00S,3+00E,Yes,,,45,103.632,4.2672,Feldspar Porphyry,AQ,Yes, 
-66.9528856252786,47.7371105457369,11073,471923,R69-2,1970, ,14+50N,164+00E,Yes, ,336,45,115.5192,1.8288,Silicified Sediments,17,Yes, 
-66.9501250366013,47.7354574399372,11074,471923,R70-1,1970, ,6+50N,164+00E,Yes, ,336,45,107.2896,5.1816,Feldspar Porphyry,17,Yes, 
-66.9764162018484,47.7133622965321,11075,471920,S-75-1,1976, ,8+00N,6+00E,Yes, ,,71,380.8476,4.8768,Limey argillites,AQ,Yes, 
-66.9754631724432,47.7126017276585,11076,471920,S-75-2,1976, ,6+00N,5+00E,Yes, ,,68,373.25808,4.2672,Argillaceous Limestone,AQ,Yes, 
-66.9739977411907,47.7111687035427,11077,471920,S-75-3,1976, ,3E,1+00N,Yes,extension of hole A72-3 starting at 299ft (91.14m),,53,61.2648,,Argillaceous Limestone at 299ft (91.14m),AQ,Yes, 
-66.9742481762002,47.7108618851989,11078,471920,S-75-4,1976, ,1+00N,2+00E,Yes, ,,-50,64.008,3.3528,Feldspar Porphyry,AQ,Yes, 
-66.9719618010783,47.7085148105965,11079,471920,S-75-5,1976, ,6+00S,1+50W,Yes, ,,45,75.8952,2.4384,Quartz Feldspar Porphyry,2,Yes, 
-66.019610168022,47.3071793931909,11080,471409,D-2,1971, ,17+85N,4+00W,Yes, ,202,70,313.3344,,Quartz-Feldspar Augen Schist,17,Yes, 
-66.9749200797204,47.7100047096874,11081,471913,R-1,1970, ,3+00S,3+00W,Yes, ,140,43,63.3984,2.8956,Feldspar Porphyry,AXT,Yes, 
-66.9749334857494,47.7100136486695,11082,471913,R-2,1970, ,3+00S,3+00W,Yes, ,170,46,83.2104,3.3528,Feldspar Porphyry Dyke,AXT,Yes, 
-66.9747757687292,47.7102571312021,11083,471913,R-4,1970, ,2+60S,2+40W,Yes, ,140,43,50.5968,2.4384,Feldspar Porphyry,AXT,Yes, 
-66.9742871729881,47.7092697996275,11084,471913,R-5,1970, ,5+37S,2+84W,Yes, ,220,33,91.1352,2.8956,Argillaceous Limestone,AXT,Yes, 
-66.9742737672577,47.7092608605677,11085,471913,R-6,1970, ,5+37S,2+84W,Yes, ,220,58,75.5904,1.8288,Argillaceous Limestone,AXT,Yes, 
-66.974524434211,47.7089810222494,11086,471913,R-7,1970, , , ,Yes,,220,33,86.2584,2.4384,Argillaceous Limestone,AXT,Yes, 
-66.9736561316799,47.7102257379012,11087,471913,R-8,1970, , , ,Yes,,220,33,79.248,2.7432,Limestone,AXT,Yes, 
-66.9736715632861,47.7089755181051,11088,471913,R-9,1970, , , ,Yes,,220,59,197.2056,1.8288,Argillaceous Limestone,AXT,Yes, 
-66.9734019049638,47.7101098557812,11089,471913,R-10,1970, , , ,Yes,,,60,118.5672,1.8288,Limestone,AXT,Yes, 
-66.9738550430435,47.7086329983086,11090,471913,R-11,1970, ,2+60S,3+00W,Yes,,,35,135.636,4.8768,Argillaceous Limestone,AXT,Yes, 
-66.9734019049638,47.7101098557812,11091,471913,R-12,1970, , , ,Yes,,,49,98.1456,2.1336,Limestone,AXT,Yes, 
-66.9752301200369,47.710399171461,11092,471913,R-13,1970, ,0+00,1+90N,Yes,,,45,107.5944,1.8288,Argillaceous Limestone,AXT,Yes, 
-66.9754536509462,47.7100654789499,11093,471913,R-14,1970, ,1+00W,1+85N,Yes,,,45,106.0704,1.2192,Limestone,AXT,Yes, 
-66.9752301200369,47.710399171461,11094,471913,R-15,1970, , , ,Yes,,,57,166.116,1.8288,Argillaceous Limestone,AXT,Yes, 
-66.9759618707361,47.710270252814,11095,471913,R-16,1970, ,1+00W,3+00N,Yes,,,45,167.9448,1.2192,Feldspar Porphyry,AXT,Yes, 
-66.972639714709,47.7098161676556,11096,471913,R-17,1970, ,3+00S,1+00E,Yes,,,53,294.4368,1.8288,Argillaceous Limestone,AXT,Yes, 
-66.9729569373206,47.709527067364,11097,471913,R-18,1970, ,3+00S,1+00E,Yes,,,35,204.0636,3.6576,Argillaceous Limestone,AXT,Yes, 
-66.9733388280667,47.7105058464346,11098,471913,R-19,1970, ,2+00E,1+00S,Yes,,,35,53.0352,3.048,Argillaceous Limestone,AXT,Yes, 
-66.9748054694879,47.7091147799607,11099,471913,R-20,1970, ,2+70W,0+55S,Yes,,,33,122.5296,5.1816,Mineralized Zone,AXT,Yes, 
-66.1122892374645,47.3691169116245,11100,471420,DDH-1,1955, ,1800S,52W,Yes, ,157,50,106.68,3.3528,Rhyolite,17,Yes, 
-65.8294367800075,47.4785564659909,11101,471115,A-86,,,,,1,"location on map in report; no log reported",,,,,,,2,
-65.8339538374113,47.4759561236383,11102,471115,A-85,,,,,1,"location on map in report; no log reported",,,,,,,2,
-65.8810883489195,47.2824661504108,11103,471125,37-27,1963,,,,1,,112,70,489.8136,7.3152,Phyllite,7,1,
-65.8825165256955,47.2835622311453,11104,471125,37-28,1963,,,,1,,92,75,534.0096,6.4008,Porphyry,7,1,
-65.8521145139948,47.4489041546591,11105,471155,F66-3,1966,,,,2,,337,50,182.88,6.4008,Phyllite argillaceous sediment ,17,1,
-65.8010567795114,47.44834570182,11106,471063,63-8,1963,,,,1,,247,45,68.58,15.24,Schist,17,1,
-65.8334032270876,47.4415928533614,11107,471155,W-66-2,1966,,,,2,,247,85,21.51888,3.3528,Graphitic argillites,17,1,
-65.8488295237356,47.4518629670605,11108,471155,F66-4,1966,,,,2,,337,50,167.64,7.9248,Argillite,17,1,
-65.8350154742152,47.448375250673,11109,471155,F66-2,1966,,,,2,,67,45,170.688,9.4488,Quartz feldspar porphyry,9,1,
-65.8341402699461,47.4515543741551,11110,471155,F66-5,1966,,,,2,,337,55,153.0096,4.8768,Argillaceous greywacke ,17,1,
-65.83302852178,47.4418695306309,11111,471155,W-66-1,1966,,,,2,,247,55,13.716,3.3528,Graphitic argillites ,17,1,
-65.8417045255355,47.4286159084809,11112,471155,W-66-3,1966,,,,2,,67,55,11.8872,2.7432,Tuff,17,1,
-65.800592233616,47.4473714478515,11113,471063,63-7,1963,,,,1,,247,45,84.7344,19.3548,Schist,17,1,
-65.8008771852787,47.4478858784204,11114,471063,63-1,1963,,,,1,,,-45,91.44,5.1816,"Banded, recrystallized hornfels",17,1,
-65.8016089074551,47.4477014123843,11115,471063,63-2,1963,,,,1,,,-45,89.0016,28.956,"Banded, recrystallized hornfels",17,1,
-65.8007157120544,47.4480647979566,11116,471063,63-9,1963,,,,1,,247,45,52.1208,6.4008,Schist,17,1,
-65.800026245755,47.4480606227498,11117,471155,F66-1,1966,,,,2,,247,50,91.44,7.0104,Hornblende syenite,17,1,
-65.8359052859072,47.3643766554902,11118,471187,K-1,1965,,,,1,no log reported,,45,148.1328,,,5,2,
-65.8058205551781,47.3942520399092,11119,471247,NR-3,1966,,,,2,,343,45,156.972,9.4488,Schisted basic volcanics,17,1,
-65.8136370784394,47.3386733170202,11120,471249,ND-6,1953,,,,2,,,50,151.1808,10.3632,Andesite,17,1,
-65.8084232111649,47.3346033674212,11121,471249,ND-1,1953,,,,2,,,50,167.64,10.3632,Grey shales,17,1,
-65.8089588631504,47.3422794305873,11122,471249,ND-7,1953,,,,2,,,50,182.2704,12.192,"Greywacke, fine-grained",17,1,
-65.8068858553872,47.3398832878716,11123,471249,ND-5,1953,,,,2,,,50,164.2872,12.8016,Shales (phyllitic),17,1,
-65.8066410975464,47.338352643868,11124,471249,ND-4,1953,,,,2,,,50,184.404,10.3632,Shale,17,1,
-65.8085115484566,47.3379950667263,11125,471249,ND-3,1953,,,,2,,,50,167.64,15.24,Shales (phyllite),17,1,
-65.8084218611497,47.3357277529231,11126,471249,ND-2,1953,,,,2,,,50,128.016,10.0584,Grey shales,17,1,
